订单号,产品码,消费日期,产品说明,数量,单价,用户码,城市
536531,22910,6/1/2020 13:23,产品说明掩码,40,2.55,15485,成都
536531,22194,6/1/2020 13:23,产品说明掩码,2,8.5,15485,成都
536531,22192,6/1/2020 13:23,产品说明掩码,4,8.5,15485,成都
536531,22193,6/1/2020 13:23,产品说明掩码,4,8.5,15485,成都
536531,22191,6/1/2020 13:23,产品说明掩码,4,8.5,15485,成都
536531,22688,6/1/2020 13:23,产品说明掩码,4,7.95,15485,成都
536531,22768,6/1/2020 13:23,产品说明掩码,6,9.95,15485,成都
536534,22866,6/1/2020 13:33,产品说明掩码,12,2.1,15350,上海
536534,22834,6/1/2020 13:33,产品说明掩码,12,2.1,15350,上海
536534,22865,6/1/2020 13:33,产品说明掩码,12,2.1,15350,上海
536534,22867,6/1/2020 13:33,产品说明掩码,12,2.1,15350,上海
536534,22112,6/1/2020 13:33,产品说明掩码,3,4.95,15350,上海
536535,22943,6/1/2020 13:38,产品说明掩码,3,4.95,15605,苏州
536535,22118,6/1/2020 13:38,产品说明掩码,3,4.95,15605,苏州
536535,22121,6/1/2020 13:38,产品说明掩码,3,5.95,15605,苏州
536535,22119,6/1/2020 13:38,产品说明掩码,3,6.95,15605,苏州
536535,21485,6/1/2020 13:38,产品说明掩码,3,4.95,15605,苏州
536535,22219,6/1/2020 13:38,产品说明掩码,12,0.85,15605,苏州
536535,21523,6/1/2020 13:38,产品说明掩码,2,7.95,15605,苏州
536535,48194,6/1/2020 13:38,产品说明掩码,2,7.95,15605,苏州
536535,20685,6/1/2020 13:38,产品说明掩码,2,7.95,15605,苏州
536535,21156,6/1/2020 13:38,产品说明掩码,8,1.95,15605,苏州
536535,22418,6/1/2020 13:38,产品说明掩码,24,0.85,15605,苏州
536535,22311,6/1/2020 13:38,产品说明掩码,6,2.95,15605,苏州
536537,22277,6/1/2020 13:51,产品说明掩码,36,2.1,15922,广州
536537,22333,6/1/2020 13:51,产品说明掩码,8,1.65,15922,广州
536537,20867,6/1/2020 13:51,产品说明掩码,36,1.25,15922,广州
536537,21688,6/1/2020 13:51,产品说明掩码,12,2.95,15922,广州
536537,21694,6/1/2020 13:51,产品说明掩码,12,2.95,15922,广州
536537,22183,6/1/2020 13:51,产品说明掩码,6,6.75,15922,广州
536537,22423,6/1/2020 13:51,产品说明掩码,2,12.75,15922,广州
536537,22798,6/1/2020 13:51,产品说明掩码,8,2.95,15922,广州
536537,22800,6/1/2020 13:51,产品说明掩码,8,3.75,15922,广州
536537,22801,6/1/2020 13:51,产品说明掩码,8,3.75,15922,广州
536537,22781,6/1/2020 13:51,产品说明掩码,2,7.65,15922,广州
536539,22969,6/1/2020 14:03,产品说明掩码,12,1.45,15165,北京
536539,72741,6/1/2020 14:03,产品说明掩码,18,1.45,15165,北京
536539,37495,6/1/2020 14:03,产品说明掩码,4,3.75,15165,北京
536539,22807,6/1/2020 14:03,产品说明掩码,6,2.95,15165,北京
536539,22171,6/1/2020 14:03,产品说明掩码,2,8.5,15165,北京
536539,82486,6/1/2020 14:03,产品说明掩码,2,7.95,15165,北京
536539,22173,6/1/2020 14:03,产品说明掩码,8,2.95,15165,北京
536539,85067,6/1/2020 14:03,产品说明掩码,1,18.95,15165,北京
536539,48184,6/1/2020 14:03,产品说明掩码,2,7.95,15165,北京
536539,48138,6/1/2020 14:03,产品说明掩码,2,7.95,15165,北京
536539,48129,6/1/2020 14:03,产品说明掩码,2,7.95,15165,北京
536539,21625,6/1/2020 14:03,产品说明掩码,3,6.95,15165,北京
536539,22326,6/1/2020 14:03,产品说明掩码,6,2.95,15165,北京
536539,22423,6/1/2020 14:03,产品说明掩码,2,12.75,15165,北京
536539,21743,6/1/2020 14:03,产品说明掩码,6,2.95,15165,北京
536539,22557,6/1/2020 14:03,产品说明掩码,12,1.65,15165,北京
536539,22554,6/1/2020 14:03,产品说明掩码,12,1.65,15165,北京
536539,85019A,6/1/2020 14:03,产品说明掩码,4,4.25,15165,北京
536539,85019C,6/1/2020 14:03,产品说明掩码,3,4.25,15165,北京
536539,20902,6/1/2020 14:03,产品说明掩码,2,6.35,15165,北京
536539,21429,6/1/2020 14:03,产品说明掩码,8,1.65,15165,北京
536539,22867,6/1/2020 14:03,产品说明掩码,12,2.1,15165,北京
536539,22632,6/1/2020 14:03,产品说明掩码,12,2.1,15165,北京
536539,84030E,6/1/2020 14:03,产品说明掩码,4,4.25,15165,北京
536539,22114,6/1/2020 14:03,产品说明掩码,4,3.95,15165,北京
536539,21481,6/1/2020 14:03,产品说明掩码,6,2.95,15165,北京
536539,22379,6/1/2020 14:03,产品说明掩码,5,2.1,15165,北京
536571,85032D,6/1/2020 15:37,产品说明掩码,6,2.1,14696,北京
536571,22696,6/1/2020 15:37,产品说明掩码,6,1.95,14696,北京
536571,21790,6/1/2020 15:37,产品说明掩码,12,0.85,14696,北京
536571,84360,6/1/2020 15:37,产品说明掩码,2,5.95,14696,北京
536571,35954,6/1/2020 15:37,产品说明掩码,48,0.42,14696,北京
536571,35957,6/1/2020 15:37,产品说明掩码,48,0.42,14696,北京
536571,84760S,6/1/2020 15:37,产品说明掩码,12,1.45,14696,北京
536571,72816,6/1/2020 15:37,产品说明掩码,12,1.25,14696,北京
536571,84754,6/1/2020 15:37,产品说明掩码,12,1.25,14696,北京
536571,22444,6/1/2020 15:37,产品说明掩码,24,1.25,14696,北京
536571,35598D,6/1/2020 15:37,产品说明掩码,24,0.65,14696,北京
536571,85045,6/1/2020 15:37,产品说明掩码,4,4.95,14696,北京
536571,21352,6/1/2020 15:37,产品说明掩码,2,6.75,14696,北京
536571,22065,6/1/2020 15:37,产品说明掩码,12,1.45,14696,北京
536571,35598B,6/1/2020 15:37,产品说明掩码,24,0.65,14696,北京
536571,85099C,6/1/2020 15:37,产品说明掩码,10,1.95,14696,北京
536571,22952,6/1/2020 15:37,产品说明掩码,24,0.55,14696,北京
536571,85048,6/1/2020 15:37,产品说明掩码,2,7.95,14696,北京
536594,21733,6/1/2020 17:22,产品说明掩码,6,2.95,15235,上海
536594,22113,6/1/2020 17:22,产品说明掩码,4,3.75,15235,上海
536594,22804,6/1/2020 17:22,产品说明掩码,6,2.95,15235,上海
536594,84970L,6/1/2020 17:22,产品说明掩码,12,0.95,15235,上海
536594,85123A,6/1/2020 17:22,产品说明掩码,6,2.95,15235,上海
536599,22968,6/2/2020 7:49,产品说明掩码,8,8.5,15694,苏州
536599,22727,6/2/2020 7:49,产品说明掩码,4,3.75,15694,苏州
536599,22726,6/2/2020 7:49,产品说明掩码,12,3.75,15694,苏州
536599,84945,6/2/2020 7:49,产品说明掩码,36,0.85,15694,苏州
536599,20749,6/2/2020 7:49,产品说明掩码,12,6.35,15694,苏州
536599,21056,6/2/2020 7:49,产品说明掩码,8,8.95,15694,苏州
536604,84832,6/2/2020 8:43,产品说明掩码,12,0.85,14741,北京
536604,85231B,6/2/2020 8:43,产品说明掩码,12,0.85,14741,北京
536604,22189,6/2/2020 8:43,产品说明掩码,12,3.95,14741,北京
536604,22457,6/2/2020 8:43,产品说明掩码,6,2.95,14741,北京
536604,22863,6/2/2020 8:43,产品说明掩码,6,2.95,14741,北京
536604,22792,6/2/2020 8:43,产品说明掩码,12,0.85,14741,北京
536604,84970S,6/2/2020 8:43,产品说明掩码,12,0.85,14741,北京
536604,72741,6/2/2020 8:43,产品说明掩码,18,1.45,14741,北京
536604,22961,6/2/2020 8:43,产品说明掩码,24,1.45,14741,北京
536611,22865,6/2/2020 9:43,产品说明掩码,12,2.1,15752,苏州
536611,22866,6/2/2020 9:43,产品说明掩码,12,2.1,15752,苏州
536611,22632,6/2/2020 9:43,产品说明掩码,24,2.1,15752,苏州
536611,22633,6/2/2020 9:43,产品说明掩码,12,2.1,15752,苏州
536611,21790,6/2/2020 9:43,产品说明掩码,12,0.85,15752,苏州
536611,21889,6/2/2020 9:43,产品说明掩码,12,1.25,15752,苏州
536611,22549,6/2/2020 9:43,产品说明掩码,12,1.45,15752,苏州
536611,84031A,6/2/2020 9:43,产品说明掩码,3,4.65,15752,苏州
536611,84032A,6/2/2020 9:43,产品说明掩码,6,2.95,15752,苏州
536611,62096A,6/2/2020 9:43,产品说明掩码,6,1.25,15752,苏州
536611,85071D,6/2/2020 9:43,产品说明掩码,6,2.55,15752,苏州
536611,21915,6/2/2020 9:43,产品说明掩码,12,1.25,15752,苏州
536611,82580,6/2/2020 9:43,产品说明掩码,12,0.55,15752,苏州
536611,21272,6/2/2020 9:43,产品说明掩码,12,1.25,15752,苏州
536623,21355,6/2/2020 10:39,产品说明掩码,24,1.25,15601,苏州
536623,21756,6/2/2020 10:39,产品说明掩码,6,5.95,15601,苏州
536623,21518,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,21520,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,21506,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22023,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,21519,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22037,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22029,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22030,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22027,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22983,6/2/2020 10:39,产品说明掩码,24,0.42,15601,苏州
536623,22718,6/2/2020 10:39,产品说明掩码,24,0.42,15601,苏州
536623,22717,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22712,6/2/2020 10:39,产品说明掩码,24,0.42,15601,苏州
536623,22028,6/2/2020 10:39,产品说明掩码,12,0.42,15601,苏州
536623,22815,6/2/2020 10:39,产品说明掩码,24,0.42,15601,苏州
536623,72818,6/2/2020 10:39,产品说明掩码,24,0.85,15601,苏州
536623,22697,6/2/2020 10:39,产品说明掩码,12,2.95,15601,苏州
536623,21670,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,21669,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,21671,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,21673,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,21672,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,22771,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,22775,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,22772,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,22774,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,48185,6/2/2020 10:39,产品说明掩码,4,7.95,15601,苏州
536623,48187,6/2/2020 10:39,产品说明掩码,4,7.95,15601,苏州
536623,82494L,6/2/2020 10:39,产品说明掩码,12,2.95,15601,苏州
536623,22245,6/2/2020 10:39,产品说明掩码,24,0.85,15601,苏州
536623,84755,6/2/2020 10:39,产品说明掩码,32,0.65,15601,苏州
536623,22460,6/2/2020 10:39,产品说明掩码,24,1.25,15601,苏州
536623,84970L,6/2/2020 10:39,产品说明掩码,24,0.95,15601,苏州
536623,22432,6/2/2020 10:39,产品说明掩码,6,1.95,15601,苏州
536623,22433,6/2/2020 10:39,产品说明掩码,6,1.95,15601,苏州
536623,22431,6/2/2020 10:39,产品说明掩码,6,1.95,15601,苏州
536623,84674,6/2/2020 10:39,产品说明掩码,6,2.95,15601,苏州
536623,82486,6/2/2020 10:39,产品说明掩码,4,7.95,15601,苏州
536623,82483,6/2/2020 10:39,产品说明掩码,4,5.95,15601,苏州
536623,21068,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,21069,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,21070,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
536623,22972,6/2/2020 10:39,产品说明掩码,12,1.65,15601,苏州
536623,22974,6/2/2020 10:39,产品说明掩码,12,1.65,15601,苏州
536623,22419,6/2/2020 10:39,产品说明掩码,36,0.42,15601,苏州
536623,21071,6/2/2020 10:39,产品说明掩码,12,1.25,15601,苏州
C536625,22839,6/2/2020 10:46,产品说明掩码,-2,14.95,14766,北京
536627,22927,6/2/2020 10:53,产品说明掩码,2,5.95,15658,苏州
536627,22928,6/2/2020 10:53,产品说明掩码,2,5.95,15658,苏州
536627,22926,6/2/2020 10:53,产品说明掩码,2,5.95,15658,苏州
536627,22776,6/2/2020 10:53,产品说明掩码,2,9.95,15658,苏州
536627,22778,6/2/2020 10:53,产品说明掩码,4,3.95,15658,苏州
536627,22777,6/2/2020 10:53,产品说明掩码,2,8.5,15658,苏州
536627,22783,6/2/2020 10:53,产品说明掩码,1,19.95,15658,苏州
536627,22941,6/2/2020 10:53,产品说明掩码,2,8.5,15658,苏州
536627,21756,6/2/2020 10:53,产品说明掩码,3,5.95,15658,苏州
536627,22961,6/2/2020 10:53,产品说明掩码,12,1.45,15658,苏州
536627,22423,6/2/2020 10:53,产品说明掩码,4,12.75,15658,苏州
536627,22697,6/2/2020 10:53,产品说明掩码,12,2.95,15658,苏州
536627,22699,6/2/2020 10:53,产品说明掩码,12,2.95,15658,苏州
536627,21755,6/2/2020 10:53,产品说明掩码,4,5.95,15658,苏州
536633,22952,6/2/2020 11:20,产品说明掩码,24,0.55,14901,北京
536633,22301,6/2/2020 11:20,产品说明掩码,1,2.55,14901,北京
536633,22960,6/2/2020 11:20,产品说明掩码,6,4.25,14901,北京
536633,22446,6/2/2020 11:20,产品说明掩码,3,3.35,14901,北京
536633,22086,6/2/2020 11:20,产品说明掩码,10,2.95,14901,北京
536633,22961,6/2/2020 11:20,产品说明掩码,6,1.45,14901,北京
536633,22728,6/2/2020 11:20,产品说明掩码,4,3.75,14901,北京
536633,22730,6/2/2020 11:20,产品说明掩码,4,3.75,14901,北京
536633,84380,6/2/2020 11:20,产品说明掩码,6,1.25,14901,北京
536633,22832,6/2/2020 11:20,产品说明掩码,4,10.75,14901,北京
536633,22926,6/2/2020 11:20,产品说明掩码,1,5.95,14901,北京
536633,22920,6/2/2020 11:20,产品说明掩码,2,0.65,14901,北京
536633,22916,6/2/2020 11:20,产品说明掩码,2,0.65,14901,北京
536633,22919,6/2/2020 11:20,产品说明掩码,2,0.65,14901,北京
536633,22917,6/2/2020 11:20,产品说明掩码,2,0.65,14901,北京
536633,22921,6/2/2020 11:20,产品说明掩码,2,0.65,14901,北京
536633,22918,6/2/2020 11:20,产品说明掩码,2,0.65,14901,北京
536633,22909,6/2/2020 11:20,产品说明掩码,24,0.85,14901,北京
536635,21429,6/2/2020 11:22,产品说明掩码,16,1.65,15955,广州
536635,21428,6/2/2020 11:22,产品说明掩码,8,4.25,15955,广州
536635,22961,6/2/2020 11:22,产品说明掩码,12,1.45,15955,广州
536635,84375,6/2/2020 11:22,产品说明掩码,12,2.1,15955,广州
536635,21877,6/2/2020 11:22,产品说明掩码,12,1.25,15955,广州
536635,21870,6/2/2020 11:22,产品说明掩码,12,1.25,15955,广州
536635,21868,6/2/2020 11:22,产品说明掩码,12,1.25,15955,广州
536635,85150,6/2/2020 11:22,产品说明掩码,12,2.55,15955,广州
536635,85152,6/2/2020 11:22,产品说明掩码,12,2.1,15955,广州
536635,21181,6/2/2020 11:22,产品说明掩码,12,2.1,15955,广州
536635,22441,6/2/2020 11:22,产品说明掩码,8,2.1,15955,广州
536635,22840,6/2/2020 11:22,产品说明掩码,4,7.95,15955,广州
536635,22502,6/2/2020 11:22,产品说明掩码,8,5.95,15955,广州
536635,22855,6/2/2020 11:22,产品说明掩码,48,1.06,15955,广州
536635,21754,6/2/2020 11:22,产品说明掩码,6,5.95,15955,广州
536635,22557,6/2/2020 11:22,产品说明掩码,12,1.65,15955,广州
536635,22759,6/2/2020 11:22,产品说明掩码,12,1.65,15955,广州
536635,84029E,6/2/2020 11:22,产品说明掩码,8,3.75,15955,广州
536635,22114,6/2/2020 11:22,产品说明掩码,8,3.95,15955,广州
536635,22112,6/2/2020 11:22,产品说明掩码,12,4.95,15955,广州
536636,22086,6/2/2020 11:23,产品说明掩码,36,2.95,15070,北京
536639,22632,6/2/2020 11:45,产品说明掩码,12,2.1,15111,北京
536639,21872,6/2/2020 11:45,产品说明掩码,12,1.25,15111,北京
536639,48111,6/2/2020 11:45,产品说明掩码,2,7.95,15111,北京
536639,21888,6/2/2020 11:45,产品说明掩码,4,3.75,15111,北京
536639,22867,6/2/2020 11:45,产品说明掩码,12,2.1,15111,北京
536639,22866,6/2/2020 11:45,产品说明掩码,12,2.1,15111,北京
536639,22865,6/2/2020 11:45,产品说明掩码,12,2.1,15111,北京
536639,22112,6/2/2020 11:45,产品说明掩码,3,4.95,15111,北京
536639,84029G,6/2/2020 11:45,产品说明掩码,4,3.75,15111,北京
536639,22637,6/2/2020 11:45,产品说明掩码,6,2.55,15111,北京
536639,22090,6/2/2020 11:45,产品说明掩码,6,2.95,15111,北京
536639,21042,6/2/2020 11:45,产品说明掩码,3,5.95,15111,北京
536639,22961,6/2/2020 11:45,产品说明掩码,12,1.45,15111,北京
536639,22365,6/2/2020 11:45,产品说明掩码,2,7.95,15111,北京
536639,48138,6/2/2020 11:45,产品说明掩码,2,7.95,15111,北京
536639,22822,6/2/2020 11:45,产品说明掩码,2,5.95,15111,北京
536667,22601,6/2/2020 12:09,产品说明掩码,24,0.85,15260,上海
536667,22602,6/2/2020 12:09,产品说明掩码,24,0.85,15260,上海
536667,22579,6/2/2020 12:09,产品说明掩码,24,0.85,15260,上海
536667,22574,6/2/2020 12:09,产品说明掩码,24,0.85,15260,上海
536667,22576,6/2/2020 12:09,产品说明掩码,24,0.85,15260,上海
536667,22594,6/2/2020 12:09,产品说明掩码,24,0.85,15260,上海
536667,22595,6/2/2020 12:09,产品说明掩码,12,0.85,15260,上海
536667,22423,6/2/2020 12:09,产品说明掩码,4,12.75,15260,上海
536667,21217,6/2/2020 12:09,产品说明掩码,2,9.95,15260,上海
536667,22086,6/2/2020 12:09,产品说明掩码,12,2.95,15260,上海
536667,22910,6/2/2020 12:09,产品说明掩码,12,2.95,15260,上海
536667,84347,6/2/2020 12:09,产品说明掩码,6,2.55,15260,上海
536667,21741,6/2/2020 12:09,产品说明掩码,6,2.95,15260,上海
536667,21738,6/2/2020 12:09,产品说明掩码,6,2.95,15260,上海
536667,21739,6/2/2020 12:09,产品说明掩码,6,2.95,15260,上海
536667,79321,6/2/2020 12:09,产品说明掩码,4,4.95,15260,上海
536670,22469,6/2/2020 12:09,产品说明掩码,40,1.45,15260,上海
536674,21034,6/2/2020 12:16,产品说明掩码,5,0.95,15923,广州
536674,22650,6/2/2020 12:16,产品说明掩码,4,1.45,15923,广州
536674,22202,6/2/2020 12:16,产品说明掩码,2,3.75,15923,广州
536674,21064,6/2/2020 12:16,产品说明掩码,1,5.95,15923,广州
536674,21364,6/2/2020 12:16,产品说明掩码,1,6.75,15923,广州
536674,22964,6/2/2020 12:16,产品说明掩码,1,2.1,15923,广州
536674,22131,6/2/2020 12:16,产品说明掩码,1,1.95,15923,广州
536674,48173C,6/2/2020 12:16,产品说明掩码,1,7.95,15923,广州
536674,47591B,6/2/2020 12:16,产品说明掩码,1,1.65,15923,广州
536674,47591D,6/2/2020 12:16,产品说明掩码,1,1.95,15923,广州
536674,85038,6/2/2020 12:16,产品说明掩码,7,2.1,15923,广州
536674,22195,6/2/2020 12:16,产品说明掩码,1,1.65,15923,广州
536674,84341B,6/2/2020 12:16,产品说明掩码,1,0.85,15923,广州
536674,84509G,6/2/2020 12:16,产品说明掩码,2,3.75,15923,广州
536674,22367,6/2/2020 12:16,产品说明掩码,2,1.95,15923,广州
536674,16235,6/2/2020 12:16,产品说明掩码,48,0.21,15923,广州
536674,84755,6/2/2020 12:16,产品说明掩码,32,0.65,15923,广州
536674,21161,6/2/2020 12:16,产品说明掩码,2,1.45,15923,广州
536674,20986,6/2/2020 12:16,产品说明掩码,4,1.25,15923,广州
536674,20832,6/2/2020 12:16,产品说明掩码,4,0.85,15923,广州
536674,22501,6/2/2020 12:16,产品说明掩码,1,9.95,15923,广州
536698,21731,6/2/2020 12:28,产品说明掩码,12,1.65,15363,上海
536698,85135B,6/2/2020 12:28,产品说明掩码,2,7.95,15363,上海
536698,21913,6/2/2020 12:28,产品说明掩码,4,3.75,15363,上海
536698,22745,6/2/2020 12:28,产品说明掩码,12,2.1,15363,上海
536698,85227,6/2/2020 12:28,产品说明掩码,12,0.85,15363,上海
536698,21790,6/2/2020 12:28,产品说明掩码,12,0.85,15363,上海
536698,21743,6/2/2020 12:28,产品说明掩码,12,2.95,15363,上海
536698,20798,6/2/2020 12:28,产品说明掩码,12,2.1,15363,上海
536698,22457,6/2/2020 12:28,产品说明掩码,6,2.95,15363,上海
536698,22669,6/2/2020 12:28,产品说明掩码,5,2.95,15363,上海
536698,22320,6/2/2020 12:28,产品说明掩码,3,5.95,15363,上海
536698,21249,6/2/2020 12:28,产品说明掩码,6,2.95,15363,上海
536698,22493,6/2/2020 12:28,产品说明掩码,24,1.65,15363,上海
536698,22943,6/2/2020 12:28,产品说明掩码,6,4.95,15363,上海
536698,21561,6/2/2020 12:28,产品说明掩码,6,2.55,15363,上海
536698,22382,6/2/2020 12:28,产品说明掩码,10,1.65,15363,上海
536732,21238,6/2/2020 12:47,产品说明掩码,8,0.85,15544,成都
536732,20674,6/2/2020 12:47,产品说明掩码,8,1.25,15544,成都
536732,20675,6/2/2020 12:47,产品说明掩码,8,1.25,15544,成都
536732,21239,6/2/2020 12:47,产品说明掩码,8,0.85,15544,成都
536732,21244,6/2/2020 12:47,产品说明掩码,8,1.69,15544,成都
536732,21245,6/2/2020 12:47,产品说明掩码,8,1.69,15544,成都
536732,84997A,6/2/2020 12:47,产品说明掩码,6,3.75,15544,成都
536732,84997D,6/2/2020 12:47,产品说明掩码,6,3.75,15544,成都
536732,21679,6/2/2020 12:47,产品说明掩码,12,0.85,15544,成都
536732,21479,6/2/2020 12:47,产品说明掩码,4,3.75,15544,成都
